,lat,long,id,date,category,location,mode,price,details,description,surface,rooms,baths,park
41,6.25438,-75.56057,4673-M3000252,2021-09-22,Casa,Prado,Arriendo,$6.000.000,"['Código inmueble4673-M3000252', 'Barrio comúnPrado', 'AntigüedadMás de 20 años', 'Área construida335 m²', 'Área privada335 m²', 'Valor arriendo$6.000.000', 'Parqueaderos1', ' Área construida 335 m²', '1Habitaciones', '1Baños', '7Estrato']",AdmireestacasacomercialyaqueesunaexcelenteoportunidadparaimpulsestuproximonegocioaquipodrasforjartodoslossueosquetienesenmentejuntoatodotuequipodetrabajoAdemaspodrasgozardelosbeneficiosqueofreceelsectorsuaccesoatransportepublicocentroscomercialesestaciondelmetroPradosupermercadosteatroaguiladescalzayunagranvariedadgastronomicacontactaanuestroasesorparaqueiniciestuproximoemprendimiento,,,,
42,6.240628,-75.607994,3267-12544,2021-09-22,Casa,La Castellana,Arriendo,$3.500.000,"['Código inmueble3267-12544', 'Barrio comúnLa Castellana', 'AntigüedadEntre 10 y 20 años', 'Área construida190 m²', 'Área privada190 m²', 'Valor arriendo$3.500.000', 'Parqueaderos1', ' Área construida 190 m²', '5Habitaciones', '2Baños', 'nullEstrato']","TeinvitamosaconocerexcelentecasaconespaciosparadisfrutarenfamiliaubicadacercaalauniversidadAdventista,ColegioelCorazonistayelC.c.LosMolinos.Cuentaconcincohabitaciones,salaysalacomedoridealparatusreunionesfamiliares,cocinaintegralabiertaconamplioespaciosdealmacenamiento,diferentesespaciosidealesparaunestudiodeteletrabajo,unbalcónparaelbeneficiodelaluznaturalinterna,patiointernoyunapracticazonaderopasyunparqueaderocubiertoycuartoútil.Contactamosparabrindartetodalainformaciónquerequieressobreestapropiedad.",,,,
43,6.23478,-75.59183,2511-M3066572,2021-09-22,Casa,Belen,Arriendo,$2.350.000,"['Código inmueble2511-M3066572', 'Barrio comúnBelen', 'AntigüedadMás de 20 años', 'Área construida145 m²', 'Área privada145 m²', 'Valor arriendo$2.350.000', 'Parqueaderos1', ' Área construida 145 m²', '4Habitaciones', '2Baños', '5Estrato']","este(a)apartamento,tiene:4alcobas,2baños,1parqueaderos,0cuartoútil,áreade145m2,estrato5,0ascensores,cocinaintegral,tipodegas:natural,tipodecalentador:enducha,casaenarriendosectorrosales,conunaexcelenteubicacióncercanaalparquedeBelén,buenailuminación,buenasvíasdeacceso,Zonaresidencial.Graciasporsuinterésenunodenuestrosinmuebles,RASKCIELOSTieneparaustedmásofertasinmobiliarias,contáctenosatravésdenuestroPBXqueaparecealiniciodenuestrapublicación,unodenuestrosasesoresleatenderáyacompañarásubúsqueda.",,,,
44,6.1788635,-75.54633,687-M2387707,2021-09-22,Casa,EL POBLADO,Arriendo,$16.500.000,"['Código inmueble687-M2387707', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 10 y 20 años', 'Área construida450 m²', 'Área privada450 m²', 'Valor arriendo$16.500.000', 'Parqueaderos4', ' Área construida 450 m²', '4Habitaciones', '5Baños', '5Estrato']","CasaamobladaenunidadcerradasectorLasPalmas.Ubicacionestrategicaenambientecampestreyexcelentevistasobrelaciudad,confacilaccesodesdeviaprincipalmuycercaalCAIdePalmas.Modernosacabados,pisoenmarmolymadera,puertadeseguridad,dosniveles,halldeacceso,salaycomedorindependientes,estudio,estardetvycocinaintegralabiertatipoisla.4alcobasconbañoencadauna,jacuzzi,lotedegranextensiondondecuentaconpiscinaprivada,casademuñecas,zonaparaniños,gymyzonasverdes.Parqueaderosindependientes.Unidadconcitofonia,vigilancia24horasycircuitocerradodetv",,,,
45,6.2064667,-75.575294,687-M2753551,2021-09-22,Casa,EL POBLADO,Arriendo,$13.000.000,"['Código inmueble687-M2753551', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 10 y 20 años', 'Área construida650 m²', 'Área privada650 m²', 'Valor arriendo$13.000.000', 'Parqueaderos4', ' Área construida 650 m²', '5Habitaciones', '5Baños', '6Estrato']","CasaparausocomercialenelsectorpatiobonitocercaalaAv.lasvegas,elpolitécnicoeinem,entornotranquilodepocoflujovehicular.Tienegranvariedaddeservicioscomplementarios,cercaaléxitoyestacióndelmetrodepobladoyrutasdetransportepublico.Pisoenporcelanato,dosniveles,11espacios,bañosprivados,cocineta,cuartoútil,cableadodered,techocieloraso,aireacondicionadoprivado,yparqueaderosenáreadescubierta.",,,,
46,6.23804,-75.59957,2511-1033,2021-09-22,Casa,Laureles,Arriendo,$3.700.000,"['Código inmueble2511-1033', 'Barrio comúnLaureles', 'AntigüedadEntre 10 y 20 años', 'Área construida257 m²', 'Área privada257 m²', 'Valor arriendo$3.700.000', 'Parqueaderos1', ' Área construida 257 m²', '5Habitaciones', '3Baños', '5Estrato']","Casacomercialunifamiliarenarriendo,unsolonivel,tiene257mts,2patios,10habitaciones,3baños,cocinetaygarajepara3automóviles.Graciasporsuinterésenunodenuestrosinmuebles,RASKCIELOStieneparaustedmásofertasinmobiliarias,contáctenosatravésdenuestroPBXqueaparecealiniciodenuestrapublicación,unodenuestrosasesoresleatenderáyacompañaráensubúsqueda.",,,,
47,6.270717,-75.54113,4660-10004213,2021-09-22,Casa,Belén La Palma,Arriendo,$4.700.000,"['Código inmueble4660-10004213', 'Barrio comúnBelén La Palma', 'AntigüedadEntre 10 y 20 años', 'Área construida255 m²', 'Área privada0 m²', 'Valor arriendo$4.700.000', 'Parqueaderos4', ' Área construida 255 m²', '5Habitaciones', '3Baños', '3Estrato']","CasaenarriendoBelénlaPalma,Estaampliacasacuentaconunáreaaproximadade255m2,distribuidosen10habitaciones,pisoenbaldosa,sala,comedor,cocinaintegral,patio,zonaderopa.Garaje.CercadelparquedeBelén,deMetroSalud,derestaurantes,devíasprincipalesytransportepúblico,estacionesdeservicios,ConsumodeBelén.Excelentesrutasdeacceso.Sideseasmasinformacióncongustoteatenderemosyteayudaremosaencontrarelespacioquedeseas.",,,,
48,6.178916,-75.55856,687-M2678859,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$2.100.000.000,"['Código inmueble687-M2678859', 'Barrio comúnEL POBLADO', 'Precio$2.100.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida450 m²', 'Área privada450 m²', 'Valor arriendo$8.500.000', 'Valor administración$850.000', 'Parqueaderos3', ' Área construida 450 m²', '3Habitaciones', '5Baños', '6Estrato']","CasaenunidadcerradapartealtadelosBalsos,ambientetotalmentecampestre,sectortranquiloydepocoflujovehicular.Pisoenmarmolyceramica,dosniveles,puertadeseguridad,halldeacceso,salaycomedorindependientes,estudio,estardetv.3alcobasmasladeservicioconbañoencadauna,Cocinaintegraltipoamericano,balcónyterraza,parqueaderoscubiertos.UnidadconParqueparaniños,ampliaszonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
49,6.242249,-75.58577,2364-D13003,2021-09-22,Casa,Conquistadores,Arriendo,$4.000.000,"['Código inmueble2364-D13003', 'Barrio comúnConquistadores', 'AntigüedadEntre 10 y 20 años', 'Área construida300 m²', 'Área privada300 m²', 'Valor arriendo$4.000.000', 'Parqueaderos1', ' Área construida 300 m²', '5Habitaciones', '4Baños', '5Estrato']",CasaenarriendoubicadaenMedellínsectorConquistadores.,,,,
50,6.1848736,-75.57401,687-M2236562,2021-09-22,Casa,Poblado,Arriendo,$15.000.000,"['Código inmueble687-M2236562', 'Barrio comúnpoblado', 'AntigüedadMás de 20 años', 'Área construida220 m²', 'Área privada220 m²', 'Valor arriendo$15.000.000', 'Parqueaderos4', ' Área construida 220 m²', '5Habitaciones', '4Baños', '6Estrato']","CasaindependienteparausocomercialenelsectordelDiamanteadoscuadrasdelMallLaFrontera,confacilaccesodesdelaAvelPoblado.Ubicadasobrecallemuytranquiladepocoflujovehicular.Cuentapisovinilo,ampliosespaciosindependientes,cuatrobaños,cocinaamplia,cableadodered,techocieloraso,iluminacionled,terrazaconungranjardindeloteaproxde1,600mtsyespaciodeparqueodescubiertoparaaprox15vehiculos.",,,,
51,6.2143598,-75.551994,687-M2559848,2021-09-22,Casa,EL POBLADO,Arriendo,$11.000.000,"['Código inmueble687-M2559848', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 10 y 20 años', 'Área construida750 m²', 'Área privada750 m²', 'Valor arriendo$11.000.000', 'Valor administración$600.000', 'Parqueaderos4', ' Área construida 750 m²', '4Habitaciones', '5Baños', '6Estrato']","Casaenunidadcerradaenaltosdelpoblado,sectormuycampestreytranquiloconsalidayaccesodesdelaavenidapalmas.Aunacuadradelrestaurantechuscalitoyrutasdetransportepublico.Pisoenmármol,4niveles,puertadeseguridad,halldeacceso,salaycomedorindependiente,comedorauxiliar,chimenea,estudio,estardetvybiblioteca.4alcobasmasservicioconbañoencadauna,jacuzzi,cocinaintegralabiertatipoamericano,balconesyterrazas.,canchasintética.Parqueaderosprivadoscubiertos.Unidadconsalónsocial,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
52,6.24615,-75.59907,11394-M3075844,2021-09-22,Casa,Laureles,Arriendo,$2.000.000,"['Código inmueble11394-M3075844', 'Barrio comúnLaureles', 'AntigüedadEntre 0 y 5 años', 'Área construida180 m²', 'Área privada180 m²', 'Valor arriendo$2.000.000', ' Área construida 180 m²', '5Habitaciones', '3Baños', '5Estrato']",CasaenArriendo2doParqueLaurelesMedellinCasade180mtssalacomedor6alcobas5closetcocinaintegralreddegascalentador3baoscabinadosterrazaaptoparanegocioyviviendacercaasupermercadosrutadebusesfarmaciasMAYORESINFORMESARRENDAMIENTOSPANORAMALAURELES4132727CARLOSDAVIDALWASHA3113477898,,,,
53,6.2175946,-75.560616,687-M1955145,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$1.760.000.000,"['Código inmueble687-M1955145', 'Barrio comúnEL POBLADO', 'Precio$1.760.000.000', 'AntigüedadMás de 20 años', 'Área construida500 m²', 'Área privada500 m²', 'Valor arriendo$9.800.000', 'Parqueaderos4', ' Área construida 500 m²', '5Habitaciones', '5Baños', '6Estrato']","Casaindependienteparausoresidencial,cercaacarulladelaspalmas,pisosenceramica,halldeacceso,salacomedor,estardetv,5habitacionesconbañoencadauna,closet,cocinaintegralmixta,,jardininternozonadeparqueopara7vehiculos.Rutasdetransporte,facilacceso,servicioscomplementarioscercanos.",,,,
54,6.251681,-75.593796,MC3061845,2021-09-22,Casa,FLORIDA NUEVA - Noroccidente,Arriendo,$4.200.000,"['Código inmuebleMC3061845', 'Barrio comúnFLORIDA NUEVA - Noroccidente', 'AntigüedadMás de 20 años', 'Área construida200 m²', 'Área privada200 m²', 'Valor arriendo$4.200.000', 'Parqueaderos2', ' Área construida 200 m²', '5Habitaciones', '5Baños', '5Estrato']","casaunifamiliarde200mts,cuentacon6alcobas,closets,2patiosyterraza,cocinaintegralconreddegas,calentadordegas,garajedoblecubiertoytieneantejardin",,,,
55,6.25816,-75.59237,4673-M2995492,2021-09-22,Casa,Estadio,Arriendo,$3.500.000,"['Código inmueble4673-M2995492', 'Barrio comúnEstadio', 'AntigüedadEntre 10 y 20 años', 'Área construida120 m²', 'Área privada120 m²', 'Valor arriendo$3.500.000', 'Parqueaderos1', ' Área construida 120 m²', '5Habitaciones', '3Baños', '5Estrato']",EstacasaestaubicadaenexclusivosectordelbarrioestadiomuycercadelccobeliscoylaunidaddeportivaAtanasioGirardotensusalrededorespodremosencontrarunaampliazonacomercialrestaurantesyparquespublicosyademascuentaconmuybuenasrutasdetransporteesteeselinmuebleidealparatuempresauoficinacontactanosparamasinformacion,,,,
56,6.23334,-75.59232,4673-M2943726,2021-09-22,Casa,Belen Rosales,Arriendo,$4.500.000,"['Código inmueble4673-M2943726', 'Barrio comúnBelen Rosales', 'AntigüedadMás de 20 años', 'Área construida230 m²', 'Área privada230 m²', 'Valor arriendo$4.500.000', 'Parqueaderos1', ' Área construida 230 m²', '5Habitaciones', '3Baños', '5Estrato']",EspectacularcasaparaelarriendoubicadaenexclusivazonadelaciudaddeMedellinyaquecuentaconaccesoahospitalesrestaurantessupermercadoszonabancariacentroscomercialesdeunamanerafacilyrapidagraciasasuvariedaddeviasalternasyalmismotiempocuentacondistintasrutasdetransporteDentrodelinmueblepodradisfrutarde230mtsmuybiendistribuidosen6habitaciones3baossalaycomedorpatioyungarajegraciasaestascaracteristicaspodradisfrutardeunexcelenteambientefamiliaragendesucitaahoramismo,,,,
57,6.2158747,-75.58413,11391-A1932,2021-09-22,Casa,Guayabal,Arriendo,$1.400.000,"['Código inmueble11391-A1932', 'Barrio comúnGuayabal', 'AntigüedadEntre 10 y 20 años', 'Área construida100 m²', 'Área privada100 m²', 'Valor arriendo$1.400.000', ' Área construida 100 m²', '3Habitaciones', '1Baños', '4Estrato']","Searriendacasaconexcelenteubicacion,cercaalzoologicosantafe,enunareadecienmdos,distribuidoensalacomedor,cocinasemiintegral,dospatios,banocabinado,tresalcobas,pisoenceramica",,,,
58,6.1833467,-75.566154,687-M2714462,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$1.100.000.000,"['Código inmueble687-M2714462', 'Barrio comúnEL POBLADO', 'Precio$1.100.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida217 m²', 'Área privada217 m²', 'Valor arriendo$9.500.000', 'Valor administración$477.000', 'Parqueaderos4', ' Área construida 217 m²', '3Habitaciones', '5Baños', '6Estrato']","CasaenunidadcerradaenelsectordeSanLucasconfácilaccesoalaIglesia,supermercados,granvariedaddeservicioscomplemetanariosyrutasdetransportepublico.Entornotranquilo,Pisoenporcelanato,tresniveles,halldeacceso,salaycomedorindependientes,chimenea,estudio,biblioteca,estardetv,3alcobasconbañoencadauna,cocinaintegral,alcobadeservicio,balcónyterraza(53mts),parqueaderosindependientes(2cubiertos).Cuentaconpiscina,salónsocial,parquesinfantiles,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
59,6.2610073,-75.59392,12647-M2863052,2021-09-22,Casa,"y Arriendo, ESTADIO",Venta y Arriendo,$1.200.000.000,"['Código inmueble12647-M2863052', 'Barrio comúnESTADIO', 'Precio$1.200.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida300 m²', 'Área privada300 m²', 'Valor arriendo$4.500.000', 'Parqueaderos1', ' Área construida 300 m²', '5Habitaciones', '3Baños', '5Estrato']","Casade300m2,5alcobas,4closet,3baños,másalcobaybañodeservicio,vestier,biblioteca,sala,comedor,2patios,balcón,ventanal,cocinaintegral,reddegas,zonaderopas,calentadoragas,1garaje.Paravivienda$4.500.000,paranegocio$5.000.000.Casaunifamiliarconampliosespacios,cocinaybañosremodelados,ensectortranquilo,concercaníaarutasdebuses,Bancos,yRestaurantes,idealparaoficinas.CercadelaCalleColombia,Avenida80,EstaciónFlorestadelMetro.ArrendamientosDiamante.Código1018",,,,
60,6.2411547,-75.60702,2364-D15167,2021-09-22,Casa,La Castellana,Arriendo,$4.500.000,"['Código inmueble2364-D15167', 'Barrio comúnLa Castellana', 'AntigüedadEntre 5 y 10 años', 'Área construida340 m²', 'Área privada340 m²', 'Valor arriendo$4.500.000', 'Parqueaderos1', ' Área construida 340 m²', '4Habitaciones', '4Baños', '5Estrato']",CasaenarriendoubicadaenMedellinsectorLaCastellana.,,,,
61,6.234257,-75.5328,2364-12899,2021-09-22,Casa,Las Palmas,Arriendo,$4.800.000,"['Código inmueble2364-12899', 'Barrio comúnLas Palmas', 'AntigüedadEntre 10 y 20 años', 'Área construida260 m²', 'Área privada4800 m²', 'Valor arriendo$4.800.000', ' Área construida 260 m²', '4Habitaciones', '3Baños', 'nullEstrato']",AlquilerCasasectorAltodelasPalmas,,,,
62,6.2466445,-75.60327,4673-31848,2021-09-22,Casa,Laureles,Arriendo,$5.000.000,"['Código inmueble4673-31848', 'Barrio comúnLaureles', 'AntigüedadEntre 10 y 20 años', 'Área construida280 m²', 'Área privada280 m²', 'Valor arriendo$5.000.000', 'Parqueaderos1', ' Área construida 280 m²', '4Habitaciones', '2Baños', '5Estrato']","CASACOMERCIALORESIDENCIALCONESPACIOSMUYCMODOSEINDEPENDIENTES,BUENADISTRIBUCINYUBICADAENUNSECTORTRANQUILOYDEFCILACCESOIDEALPARAEMPRESASDESEGURIDAD,CONSULTORIOS,OFICINAS,ETCADEMASPORSUUBICACIONCUENTACONSERVICIOSDETRANSPORTEPUBLICOFLUIDOYCONSTANTEPARAELBENEFICIODELOSVISITANTESYRESIDENTESDELSECTOR.",,,,
63,6.245527,-75.59487,10842-M2564075,2021-09-22,Casa,"y Arriendo, LAURELES",Venta y Arriendo,$2.250.000.000,"['Código inmueble10842-M2564075', 'Barrio comúnLAURELES', 'Precio$2.250.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida450 m²', 'Área privada450 m²', 'Valor arriendo$25.000.000', ' Área construida 450 m²', '5Habitaciones', '5Baños', '5Estrato']","CasaComercial10alcobas,10baños,cocina,patioypisoenceramicaIndependiente,suubicaciónesidealfácilaccesoaviasprincipales,transportepublicoycentroscomerciales.",,,,
64,6.214199,,687-M2357040,2021-09-22,Casa,EL POBLADO,Arriendo,$6.700.000,"['Código inmueble687-M2357040', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 5 y 10 años', 'Área construida300 m²', 'Área privada300 m²', 'Valor arriendo$6.700.000', 'Parqueaderos4', ' Área construida 300 m²', '4Habitaciones', '5Baños', '5Estrato']","CasaenunidadcerradaenaltosdelPoblado,sectormuycampestreytranquiloconsalidayaccesodesdelaavenidaPalmas.AunacuadradelrestauranteChuscalitoyrutasdetransportepublico.Pisoenmarmol,dosniveles,puertadeseguridad,salaycomedorindependiente,estudioycocinaintegralabiertatipoisla.4alcobasconbañoencadauna,terrazade90mtsyantejardin.Parqueaderosindependientescubiertos.Unidadconsalonsocial,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv",,,,
65,6.25515,,11166-M2866088,2021-09-22,Casa,La America,Arriendo,$1.900.000,"['Código inmueble11166-M2866088', 'Barrio comúnLa America', 'AntigüedadEntre 0 y 5 años', 'Área construida155 m²', 'Área privada155 m²', 'Valor arriendo$1.900.000', ' Área construida 155 m²', '5Habitaciones', '3Baños', '4Estrato']",disponibleparaarriendosectorAmericaNizadistribuidoen5alcobas4closet3baossaloncomedorsaladetvcocinaintegralreddegaspatiopisoenceramicacercaalacanchafloresta,,,,
66,6.1836715,-75.56376,2895-M2386281,2021-09-22,Casa,SAN LUCAS,Arriendo,$3.500.000,"['Código inmueble2895-M2386281', 'Barrio comúnSAN LUCAS', 'AntigüedadEntre 5 y 10 años', 'Área construida210 m²', 'Área privada210 m²', 'Valor arriendo$3.500.000', 'Parqueaderos2', ' Área construida 210 m²', '3Habitaciones', '3Baños', '5Estrato']","COD:12082Hermosacasaunifamiliarenrenta,conunáreade210metrosaproximadamenteporconfirmarsobreescrituras,enElPobladoSanLucas,1°piso,estrato5enUnidadCerrada.Inmueblededosnivelesconexcelentedistribuciónylujososacabados,dondeencontramoszonasocialdesalaycomedorindependientes,tresalcobasconclosetcadauna,estudio,saladeestar,dosbañosprivadosyunbañosocialenchapados,cabinadosenvidriotempladoymuebleinferior;funcionalcocinaintegralmixtaconhorno,extractor,barraamericana,anaquelesinferioresysuperiores,reddegas,patio,zonaderopas,balcónyventanales.Pisoenporcelanato,pinturaenperfectoestado.",,,,
67,0,0,687-M1955280,2021-09-22,Casa,EL POBLADO,Arriendo,$9.500.000,"['Código inmueble687-M1955280', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 5 y 10 años', 'Área construida250 m²', 'Área privada250 m²', 'Valor arriendo$9.500.000', 'Parqueaderos1', ' Área construida 250 m²', '3Habitaciones', '2Baños', '6Estrato']","Casaindependienteparausocomercialoresidencia,cercaalmetro,rutasdetransporte.2niveles,pisosenmarmol,maderayceramica,sala,comedor,estardetv,3alcobas,closet,2baños,cocinaintegralmixta,zonadeparqueoparaunvehiculo.Ubicacionestrategicacercaamultiplesservicioscomplementarios",,,,
68,6.245059,-75.600815,98-30835,2021-09-22,Casa,Laureles,Arriendo,$60.000.000,"['Código inmueble98-30835', 'Barrio comúnLaureles', 'AntigüedadEntre 10 y 20 años', 'Área construida255 m²', 'Área privada255 m²', 'Valor arriendo$60.000.000', ' Área construida 255 m²', '5Habitaciones', '5Baños']","Casaenprimerpisoconespaciosmuyamplios,sirveparaoficinaobodegaycercaalMalldeLaureles.",,,,
69,6.188523,-75.57723,4673-23717,2021-09-22,Casa,Loma Del Campestre,Arriendo,$15.000.000,"['Código inmueble4673-23717', 'Barrio comúnLoma Del Campestre', 'AntigüedadEntre 10 y 20 años', 'Área construida650 m²', 'Área privada1200 m²', 'Valor arriendo$15.000.000', 'Parqueaderos4', ' Área construida 650 m²', '4Habitaciones', '4Baños', '7Estrato']","Hermosaespaciosayacogedoracasacampestre,conexcelenteubicaciónenlaLomaelcampestre,rodeadadenaturaleza,enunazonatranquilaydefácilaccesoatransportepúblico,centroscomerciales,clubelcampestreentreotros,idealparaempresasquequierenunaoficinaconuntoquedecampoyserenidad.",,,,
